"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"21/04/2017 10:45:00 - 21/04/2017 11:00:00","BZN|NL","646.00","N/A"," ","168.85"
"21/04/2017 11:00:00 - 21/04/2017 11:15:00","BZN|NL","652.00","N/A"," ","173.74"
"21/04/2017 11:15:00 - 21/04/2017 11:30:00","BZN|NL","677.00","N/A"," ","181.74"
"21/04/2017 11:30:00 - 21/04/2017 11:45:00","BZN|NL","719.00","N/A"," ","183.32"
"21/04/2017 11:45:00 - 21/04/2017 12:00:00","BZN|NL","765.00","N/A"," ","188.71"
"21/04/2017 12:00:00 - 21/04/2017 12:15:00","BZN|NL","809.00","N/A"," ","185.92"
"21/04/2017 12:15:00 - 21/04/2017 12:30:00","BZN|NL","868.00","N/A"," ","184.51"
"21/04/2017 12:30:00 - 21/04/2017 12:45:00","BZN|NL","949.00","N/A"," ","179.46"
"21/04/2017 12:45:00 - 21/04/2017 13:00:00","BZN|NL","1028.00","N/A"," ","179.95"
"21/04/2017 13:00:00 - 21/04/2017 13:15:00","BZN|NL","1110.00","N/A"," ","197.45"
"21/04/2017 13:15:00 - 21/04/2017 13:30:00","BZN|NL","1189.00","N/A"," ","239.41"
"21/04/2017 13:30:00 - 21/04/2017 13:45:00","BZN|NL","1271.00","N/A"," ","264.66"
"21/04/2017 13:45:00 - 21/04/2017 14:00:00","BZN|NL","1350.00","N/A"," ","283.91"
"21/04/2017 14:00:00 - 21/04/2017 14:15:00","BZN|NL","1433.00","N/A"," ","332.58"
"21/04/2017 14:15:00 - 21/04/2017 14:30:00","BZN|NL","1472.00","N/A"," ","334.97"
"21/04/2017 14:30:00 - 21/04/2017 14:45:00","BZN|NL","1473.00","N/A"," ","370.84"
"21/04/2017 14:45:00 - 21/04/2017 15:00:00","BZN|NL","1475.00","N/A"," ","385.29"
"21/04/2017 15:00:00 - 21/04/2017 15:15:00","BZN|NL","1477.00","N/A"," ","360.10"
"21/04/2017 15:15:00 - 21/04/2017 15:30:00","BZN|NL","1477.00","N/A"," ","339.67"
"21/04/2017 15:30:00 - 21/04/2017 15:45:00","BZN|NL","1479.00","N/A"," ","371.44"
"21/04/2017 15:45:00 - 21/04/2017 16:00:00","BZN|NL","1481.00","N/A"," ","392.34"
"21/04/2017 16:00:00 - 21/04/2017 16:15:00","BZN|NL","1483.00","N/A"," ","368.26"
"21/04/2017 16:15:00 - 21/04/2017 16:30:00","BZN|NL","1477.00","N/A"," ","407.80"
"21/04/2017 16:30:00 - 21/04/2017 16:45:00","BZN|NL","1469.00","N/A"," ","456.10"
"21/04/2017 16:45:00 - 21/04/2017 17:00:00","BZN|NL","1456.00","N/A"," ","464.42"
"21/04/2017 17:00:00 - 21/04/2017 17:15:00","BZN|NL","1444.00","N/A"," ","455.92"
"21/04/2017 17:15:00 - 21/04/2017 17:30:00","BZN|NL","1425.00","N/A"," ","459.87"
"21/04/2017 17:30:00 - 21/04/2017 17:45:00","BZN|NL","1397.00","N/A"," ","450.58"
"21/04/2017 17:45:00 - 21/04/2017 18:00:00","BZN|NL","1370.00","N/A"," ","454.65"
"21/04/2017 18:00:00 - 21/04/2017 18:15:00","BZN|NL","1341.00","N/A"," ","424.70"
"21/04/2017 18:15:00 - 21/04/2017 18:30:00","BZN|NL","1312.00","N/A"," ","399.04"
"21/04/2017 18:30:00 - 21/04/2017 18:45:00","BZN|NL","1285.00","N/A"," ","401.00"
"21/04/2017 18:45:00 - 21/04/2017 19:00:00","BZN|NL","1257.00","N/A"," ","415.05"
"21/04/2017 19:00:00 - 21/04/2017 19:15:00","BZN|NL","1227.00","N/A"," ","408.66"
"21/04/2017 19:15:00 - 21/04/2017 19:30:00","BZN|NL","1209.00","N/A"," ","387.14"
"21/04/2017 19:30:00 - 21/04/2017 19:45:00","BZN|NL","1201.00","N/A"," ","379.70"
"21/04/2017 19:45:00 - 21/04/2017 20:00:00","BZN|NL","1196.00","N/A"," ","368.81"
"21/04/2017 20:00:00 - 21/04/2017 20:15:00","BZN|NL","1189.00","N/A"," ","404.04"
"21/04/2017 20:15:00 - 21/04/2017 20:30:00","BZN|NL","1175.00","N/A"," ","414.37"
"21/04/2017 20:30:00 - 21/04/2017 20:45:00","BZN|NL","1158.00","N/A"," ","418.29"
"21/04/2017 20:45:00 - 21/04/2017 21:00:00","BZN|NL","1139.00","N/A"," ","428.64"
"21/04/2017 21:00:00 - 21/04/2017 21:15:00","BZN|NL","1123.00","N/A"," ","399.86"
"21/04/2017 21:15:00 - 21/04/2017 21:30:00","BZN|NL","1100.00","N/A"," ","372.68"
"21/04/2017 21:30:00 - 21/04/2017 21:45:00","BZN|NL","1071.00","N/A"," ","369.65"
"21/04/2017 21:45:00 - 21/04/2017 22:00:00","BZN|NL","1042.00","N/A"," ","335.74"
"21/04/2017 22:00:00 - 21/04/2017 22:15:00","BZN|NL","1013.00","N/A"," ","307.26"
"21/04/2017 22:15:00 - 21/04/2017 22:30:00","BZN|NL","983.00","N/A"," ","300.21"
"21/04/2017 22:30:00 - 21/04/2017 22:45:00","BZN|NL","953.00","N/A"," ","288.12"
"21/04/2017 22:45:00 - 21/04/2017 23:00:00","BZN|NL","925.00","N/A"," ","243.75"
"21/04/2017 23:00:00 - 21/04/2017 23:15:00","BZN|NL","893.00","N/A"," ","228.82"
"21/04/2017 23:15:00 - 21/04/2017 23:30:00","BZN|NL","866.00","N/A"," ","213.66"
"21/04/2017 23:30:00 - 21/04/2017 23:45:00","BZN|NL","841.00","N/A"," ","202.26"
"21/04/2017 23:45:00 - 22/04/2017 00:00:00","BZN|NL","817.00","N/A"," ","194.46"
"22/04/2017 00:00:00 - 22/04/2017 00:15:00","BZN|NL","789.00","N/A"," ","181.00"
"22/04/2017 00:15:00 - 22/04/2017 00:30:00","BZN|NL","766.00","N/A"," ","180.40"
"22/04/2017 00:30:00 - 22/04/2017 00:45:00","BZN|NL","740.00","N/A"," ","158.87"
"22/04/2017 00:45:00 - 22/04/2017 01:00:00","BZN|NL","717.00","N/A"," ","147.76"
"22/04/2017 01:00:00 - 22/04/2017 01:15:00","BZN|NL","692.00","N/A"," ","127.85"
"22/04/2017 01:15:00 - 22/04/2017 01:30:00","BZN|NL","672.00","N/A"," ","129.79"
"22/04/2017 01:30:00 - 22/04/2017 01:45:00","BZN|NL","652.00","N/A"," ","153.59"
"22/04/2017 01:45:00 - 22/04/2017 02:00:00","BZN|NL","635.00","N/A"," ","173.16"
"22/04/2017 02:00:00 - 22/04/2017 02:15:00","BZN|NL","617.00","N/A"," ","180.91"
"22/04/2017 02:15:00 - 22/04/2017 02:30:00","BZN|NL","613.00","N/A"," ","191.62"
"22/04/2017 02:30:00 - 22/04/2017 02:45:00","BZN|NL","621.00","N/A"," ","222.86"
"22/04/2017 02:45:00 - 22/04/2017 03:00:00","BZN|NL","629.00","N/A"," ","220.74"
"22/04/2017 03:00:00 - 22/04/2017 03:15:00","BZN|NL","640.00","N/A"," ","208.67"
"22/04/2017 03:15:00 - 22/04/2017 03:30:00","BZN|NL","656.00","N/A"," ","244.13"
"22/04/2017 03:30:00 - 22/04/2017 03:45:00","BZN|NL","679.00","N/A"," ","263.19"
"22/04/2017 03:45:00 - 22/04/2017 04:00:00","BZN|NL","702.00","N/A"," ","287.37"
"22/04/2017 04:00:00 - 22/04/2017 04:15:00","BZN|NL","725.00","N/A"," ","288.30"
"22/04/2017 04:15:00 - 22/04/2017 04:30:00","BZN|NL","746.00","N/A"," ","289.72"
"22/04/2017 04:30:00 - 22/04/2017 04:45:00","BZN|NL","766.00","N/A"," ","330.95"
"22/04/2017 04:45:00 - 22/04/2017 05:00:00","BZN|NL","787.00","N/A"," ","286.21"
"22/04/2017 05:00:00 - 22/04/2017 05:15:00","BZN|NL","807.00","N/A"," ","274.94"
"22/04/2017 05:15:00 - 22/04/2017 05:30:00","BZN|NL","824.00","N/A"," ","321.75"
"22/04/2017 05:30:00 - 22/04/2017 05:45:00","BZN|NL","840.00","N/A"," ","300.57"
"22/04/2017 05:45:00 - 22/04/2017 06:00:00","BZN|NL","855.00","N/A"," ","250.83"
"22/04/2017 06:00:00 - 22/04/2017 06:15:00","BZN|NL","869.00","N/A"," ","308.81"
"22/04/2017 06:15:00 - 22/04/2017 06:30:00","BZN|NL","882.00","N/A"," ","306.29"
"22/04/2017 06:30:00 - 22/04/2017 06:45:00","BZN|NL","891.00","N/A"," ","273.51"
"22/04/2017 06:45:00 - 22/04/2017 07:00:00","BZN|NL","901.00","N/A"," ","280.66"
"22/04/2017 07:00:00 - 22/04/2017 07:15:00","BZN|NL","912.00","N/A"," ","297.28"
"22/04/2017 07:15:00 - 22/04/2017 07:30:00","BZN|NL","920.00","N/A"," ","267.88"
"22/04/2017 07:30:00 - 22/04/2017 07:45:00","BZN|NL","926.00","N/A"," ","246.20"
"22/04/2017 07:45:00 - 22/04/2017 08:00:00","BZN|NL","933.00","N/A"," ","322.27"
"22/04/2017 08:00:00 - 22/04/2017 08:15:00","BZN|NL","940.00","N/A"," ","280.32"
"22/04/2017 08:15:00 - 22/04/2017 08:30:00","BZN|NL","979.00","N/A"," ","235.27"
"22/04/2017 08:30:00 - 22/04/2017 08:45:00","BZN|NL","1046.00","N/A"," ","279.62"
"22/04/2017 08:45:00 - 22/04/2017 09:00:00","BZN|NL","1113.00","N/A"," ","305.62"
"22/04/2017 09:00:00 - 22/04/2017 09:15:00","BZN|NL","1181.00","N/A"," ","327.80"
"22/04/2017 09:15:00 - 22/04/2017 09:30:00","BZN|NL","1227.00","N/A"," ","359.33"
"22/04/2017 09:30:00 - 22/04/2017 09:45:00","BZN|NL","1256.00","N/A"," ","400.51"
"22/04/2017 09:45:00 - 22/04/2017 10:00:00","BZN|NL","1281.00","N/A"," ","409.96"
"22/04/2017 10:00:00 - 22/04/2017 10:15:00","BZN|NL","1308.00","N/A"," ","441.20"
"22/04/2017 10:15:00 - 22/04/2017 10:30:00","BZN|NL","1331.00","N/A"," ","438.34"
"22/04/2017 10:30:00 - 22/04/2017 10:45:00","BZN|NL","1352.00","N/A"," ","458.09"
"22/04/2017 10:45:00 - 22/04/2017 11:00:00","BZN|NL","1371.00","N/A"," ","423.60"
"22/04/2017 11:00:00 - 22/04/2017 11:15:00","BZN|NL","1393.00","N/A"," ","427.18"
"22/04/2017 11:15:00 - 22/04/2017 11:30:00","BZN|NL","1411.00","N/A"," ","378.76"
"22/04/2017 11:30:00 - 22/04/2017 11:45:00","BZN|NL","1425.00","N/A"," ","343.84"
"22/04/2017 11:45:00 - 22/04/2017 12:00:00","BZN|NL","1443.00","N/A"," ","371.13"
"22/04/2017 12:00:00 - 22/04/2017 12:15:00","BZN|NL","1457.00","N/A"," ","390.26"
"22/04/2017 12:15:00 - 22/04/2017 12:30:00","BZN|NL","1475.00","N/A"," ","377.10"
"22/04/2017 12:30:00 - 22/04/2017 12:45:00","BZN|NL","1497.00","N/A"," ","390.86"
"22/04/2017 12:45:00 - 22/04/2017 13:00:00","BZN|NL","1516.00","N/A"," ","391.15"
"22/04/2017 13:00:00 - 22/04/2017 13:15:00","BZN|NL","1534.00","N/A"," ","466.60"
"22/04/2017 13:15:00 - 22/04/2017 13:30:00","BZN|NL","1554.00","N/A"," ","435.45"
"22/04/2017 13:30:00 - 22/04/2017 13:45:00","BZN|NL","1570.00","N/A"," ","390.65"
"22/04/2017 13:45:00 - 22/04/2017 14:00:00","BZN|NL","1590.00","N/A"," ","326.26"
"22/04/2017 14:00:00 - 22/04/2017 14:15:00","BZN|NL","1607.00","N/A"," ","405.85"
"22/04/2017 14:15:00 - 22/04/2017 14:30:00","BZN|NL","1625.00","N/A"," ","370.73"
"22/04/2017 14:30:00 - 22/04/2017 14:45:00","BZN|NL","1645.00","N/A"," ","319.60"
"22/04/2017 14:45:00 - 22/04/2017 15:00:00","BZN|NL","1660.00","N/A"," ","367.73"
"22/04/2017 15:00:00 - 22/04/2017 15:15:00","BZN|NL","1679.00","N/A"," ","390.55"
"22/04/2017 15:15:00 - 22/04/2017 15:30:00","BZN|NL","1695.00","N/A"," ","413.80"
"22/04/2017 15:30:00 - 22/04/2017 15:45:00","BZN|NL","1703.00","N/A"," ","428.84"
"22/04/2017 15:45:00 - 22/04/2017 16:00:00","BZN|NL","1714.00","N/A"," ","434.40"
"22/04/2017 16:00:00 - 22/04/2017 16:15:00","BZN|NL","1723.00","N/A"," ","473.81"
"22/04/2017 16:15:00 - 22/04/2017 16:30:00","BZN|NL","1731.00","N/A"," ","486.87"
"22/04/2017 16:30:00 - 22/04/2017 16:45:00","BZN|NL","1736.00","N/A"," ","459.66"
"22/04/2017 16:45:00 - 22/04/2017 17:00:00","BZN|NL","1741.00","N/A"," ","426.80"
"22/04/2017 17:00:00 - 22/04/2017 17:15:00","BZN|NL","1748.00","N/A"," ","436.21"
"22/04/2017 17:15:00 - 22/04/2017 17:30:00","BZN|NL","1742.00","N/A"," ","425.35"
"22/04/2017 17:30:00 - 22/04/2017 17:45:00","BZN|NL","1727.00","N/A"," ","439.11"
"22/04/2017 17:45:00 - 22/04/2017 18:00:00","BZN|NL","1711.00","N/A"," ","425.78"
"22/04/2017 18:00:00 - 22/04/2017 18:15:00","BZN|NL","1693.00","N/A"," ","397.88"
"22/04/2017 18:15:00 - 22/04/2017 18:30:00","BZN|NL","1678.00","N/A"," ","362.04"
"22/04/2017 18:30:00 - 22/04/2017 18:45:00","BZN|NL","1662.00","N/A"," ","359.37"
"22/04/2017 18:45:00 - 22/04/2017 19:00:00","BZN|NL","1645.00","N/A"," ","414.51"
"22/04/2017 19:00:00 - 22/04/2017 19:15:00","BZN|NL","1631.00","N/A"," ","380.27"
"22/04/2017 19:15:00 - 22/04/2017 19:30:00","BZN|NL","1598.00","N/A"," ","343.84"
"22/04/2017 19:30:00 - 22/04/2017 19:45:00","BZN|NL","1551.00","N/A"," ","413.07"
"22/04/2017 19:45:00 - 22/04/2017 20:00:00","BZN|NL","1506.00","N/A"," ","474.86"
"22/04/2017 20:00:00 - 22/04/2017 20:15:00","BZN|NL","1456.00","N/A"," ","359.89"
"22/04/2017 20:15:00 - 22/04/2017 20:30:00","BZN|NL","1411.00","N/A"," ","271.40"
"22/04/2017 20:30:00 - 22/04/2017 20:45:00","BZN|NL","1364.00","N/A"," ","394.79"
"22/04/2017 20:45:00 - 22/04/2017 21:00:00","BZN|NL","1319.00","N/A"," ","337.18"
"22/04/2017 21:00:00 - 22/04/2017 21:15:00","BZN|NL","1274.00","N/A"," ","256.93"
"22/04/2017 21:15:00 - 22/04/2017 21:30:00","BZN|NL","1239.00","N/A"," ","246.45"
"22/04/2017 21:30:00 - 22/04/2017 21:45:00","BZN|NL","1217.00","N/A"," ","302.34"
"22/04/2017 21:45:00 - 22/04/2017 22:00:00","BZN|NL","1197.00","N/A"," ","325.36"
"22/04/2017 22:00:00 - 22/04/2017 22:15:00","BZN|NL","1176.00","N/A"," ","299.89"
"22/04/2017 22:15:00 - 22/04/2017 22:30:00","BZN|NL","1155.00","N/A"," ","263.17"
"22/04/2017 22:30:00 - 22/04/2017 22:45:00","BZN|NL","1131.00","N/A"," ","253.04"
"22/04/2017 22:45:00 - 22/04/2017 23:00:00","BZN|NL","1108.00","N/A"," ","243.95"
"22/04/2017 23:00:00 - 22/04/2017 23:15:00","BZN|NL","1086.00","N/A"," ","213.48"
"22/04/2017 23:15:00 - 22/04/2017 23:30:00","BZN|NL","1066.00","N/A"," ","273.46"
"22/04/2017 23:30:00 - 22/04/2017 23:45:00","BZN|NL","1052.00","N/A"," ","318.76"
"22/04/2017 23:45:00 - 23/04/2017 00:00:00","BZN|NL","1037.00","N/A"," ","223.24"
"23/04/2017 00:00:00 - 23/04/2017 00:15:00","BZN|NL","1020.00","N/A"," ","185.37"
"23/04/2017 00:15:00 - 23/04/2017 00:30:00","BZN|NL","1007.00","N/A"," ","250.01"
"23/04/2017 00:30:00 - 23/04/2017 00:45:00","BZN|NL","994.00","N/A"," ","305.01"
"23/04/2017 00:45:00 - 23/04/2017 01:00:00","BZN|NL","982.00","N/A"," ","230.43"
"23/04/2017 01:00:00 - 23/04/2017 01:15:00","BZN|NL","970.00","N/A"," ","205.93"
"23/04/2017 01:15:00 - 23/04/2017 01:30:00","BZN|NL","959.00","N/A"," ","209.01"
"23/04/2017 01:30:00 - 23/04/2017 01:45:00","BZN|NL","950.00","N/A"," ","194.00"
"23/04/2017 01:45:00 - 23/04/2017 02:00:00","BZN|NL","939.00","N/A"," ","174.00"
"23/04/2017 02:00:00 - 23/04/2017 02:15:00","BZN|NL","929.00","N/A"," ","266.76"
"23/04/2017 02:15:00 - 23/04/2017 02:30:00","BZN|NL","918.00","N/A"," ","322.89"
"23/04/2017 02:30:00 - 23/04/2017 02:45:00","BZN|NL","914.00","N/A"," ","190.25"
"23/04/2017 02:45:00 - 23/04/2017 03:00:00","BZN|NL","904.00","N/A"," ","180.56"
"23/04/2017 03:00:00 - 23/04/2017 03:15:00","BZN|NL","898.00","N/A"," ","149.68"
"23/04/2017 03:15:00 - 23/04/2017 03:30:00","BZN|NL","896.00","N/A"," ","185.99"
"23/04/2017 03:30:00 - 23/04/2017 03:45:00","BZN|NL","898.00","N/A"," ","206.32"
"23/04/2017 03:45:00 - 23/04/2017 04:00:00","BZN|NL","902.00","N/A"," ","226.78"
"23/04/2017 04:00:00 - 23/04/2017 04:15:00","BZN|NL","905.00","N/A"," ","260.64"
"23/04/2017 04:15:00 - 23/04/2017 04:30:00","BZN|NL","908.00","N/A"," ","256.49"
"23/04/2017 04:30:00 - 23/04/2017 04:45:00","BZN|NL","911.00","N/A"," ","259.96"
"23/04/2017 04:45:00 - 23/04/2017 05:00:00","BZN|NL","918.00","N/A"," ","250.92"
"23/04/2017 05:00:00 - 23/04/2017 05:15:00","BZN|NL","923.00","N/A"," ","218.50"
"23/04/2017 05:15:00 - 23/04/2017 05:30:00","BZN|NL","918.00","N/A"," ","192.52"
"23/04/2017 05:30:00 - 23/04/2017 05:45:00","BZN|NL","905.00","N/A"," ","221.92"
"23/04/2017 05:45:00 - 23/04/2017 06:00:00","BZN|NL","893.00","N/A"," ","231.24"
"23/04/2017 06:00:00 - 23/04/2017 06:15:00","BZN|NL","882.00","N/A"," ","252.75"
"23/04/2017 06:15:00 - 23/04/2017 06:30:00","BZN|NL","869.00","N/A"," ","265.62"
"23/04/2017 06:30:00 - 23/04/2017 06:45:00","BZN|NL","860.00","N/A"," ","268.58"
"23/04/2017 06:45:00 - 23/04/2017 07:00:00","BZN|NL","848.00","N/A"," ","239.95"
"23/04/2017 07:00:00 - 23/04/2017 07:15:00","BZN|NL","838.00","N/A"," ","255.13"
"23/04/2017 07:15:00 - 23/04/2017 07:30:00","BZN|NL","829.00","N/A"," ","216.36"
"23/04/2017 07:30:00 - 23/04/2017 07:45:00","BZN|NL","818.00","N/A"," ","267.73"
"23/04/2017 07:45:00 - 23/04/2017 08:00:00","BZN|NL","811.00","N/A"," ","305.54"
"23/04/2017 08:00:00 - 23/04/2017 08:15:00","BZN|NL","802.00","N/A"," ","281.29"
"23/04/2017 08:15:00 - 23/04/2017 08:30:00","BZN|NL","797.00","N/A"," ","252.57"
"23/04/2017 08:30:00 - 23/04/2017 08:45:00","BZN|NL","798.00","N/A"," ","230.50"
"23/04/2017 08:45:00 - 23/04/2017 09:00:00","BZN|NL","801.00","N/A"," ","283.50"
"23/04/2017 09:00:00 - 23/04/2017 09:15:00","BZN|NL","801.00","N/A"," ","362.50"
"23/04/2017 09:15:00 - 23/04/2017 09:30:00","BZN|NL","799.00","N/A"," ","369.99"
"23/04/2017 09:30:00 - 23/04/2017 09:45:00","BZN|NL","797.00","N/A"," ","347.12"
"23/04/2017 09:45:00 - 23/04/2017 10:00:00","BZN|NL","796.00","N/A"," ","335.68"
"23/04/2017 10:00:00 - 23/04/2017 10:15:00","BZN|NL","794.00","N/A"," ","347.05"
"23/04/2017 10:15:00 - 23/04/2017 10:30:00","BZN|NL","793.00","N/A"," ","281.90"
"23/04/2017 10:30:00 - 23/04/2017 10:45:00","BZN|NL","792.00","N/A"," ","250.58"
"23/04/2017 10:45:00 - 23/04/2017 11:00:00","BZN|NL","791.00","N/A"," ","257.85"
"23/04/2017 11:00:00 - 23/04/2017 11:15:00","BZN|NL","792.00","N/A"," ","233.74"
"23/04/2017 11:15:00 - 23/04/2017 11:30:00","BZN|NL","779.00","N/A"," ","224.09"
"23/04/2017 11:30:00 - 23/04/2017 11:45:00","BZN|NL","752.00","N/A"," ","199.57"
"23/04/2017 11:45:00 - 23/04/2017 12:00:00","BZN|NL","725.00","N/A"," ","183.51"
"23/04/2017 12:00:00 - 23/04/2017 12:15:00","BZN|NL","700.00","N/A"," ","150.68"
"23/04/2017 12:15:00 - 23/04/2017 12:30:00","BZN|NL","677.00","N/A"," ","313.17"
"23/04/2017 12:30:00 - 23/04/2017 12:45:00","BZN|NL","654.00","N/A"," ","245.26"
"23/04/2017 12:45:00 - 23/04/2017 13:00:00","BZN|NL","632.00","N/A"," ","151.43"
"23/04/2017 13:00:00 - 23/04/2017 13:15:00","BZN|NL","610.00","N/A"," ","175.77"
"23/04/2017 13:15:00 - 23/04/2017 13:30:00","BZN|NL","591.00","N/A"," ","251.42"
"23/04/2017 13:30:00 - 23/04/2017 13:45:00","BZN|NL","569.00","N/A"," ","257.36"
"23/04/2017 13:45:00 - 23/04/2017 14:00:00","BZN|NL","549.00","N/A"," ","180.93"
"23/04/2017 14:00:00 - 23/04/2017 14:15:00","BZN|NL","528.00","N/A"," ","216.96"
"23/04/2017 14:15:00 - 23/04/2017 14:30:00","BZN|NL","525.00","N/A"," ","196.07"
"23/04/2017 14:30:00 - 23/04/2017 14:45:00","BZN|NL","536.00","N/A"," ","214.10"
"23/04/2017 14:45:00 - 23/04/2017 15:00:00","BZN|NL","547.00","N/A"," ","193.08"
"23/04/2017 15:00:00 - 23/04/2017 15:15:00","BZN|NL","561.00","N/A"," ","217.82"
"23/04/2017 15:15:00 - 23/04/2017 15:30:00","BZN|NL","571.00","N/A"," ","203.30"
"23/04/2017 15:30:00 - 23/04/2017 15:45:00","BZN|NL","585.00","N/A"," ","189.47"
"23/04/2017 15:45:00 - 23/04/2017 16:00:00","BZN|NL","597.00","N/A"," ","208.85"
"23/04/2017 16:00:00 - 23/04/2017 16:15:00","BZN|NL","610.00","N/A"," ","190.65"
"23/04/2017 16:15:00 - 23/04/2017 16:30:00","BZN|NL","623.00","N/A"," ","166.51"
"23/04/2017 16:30:00 - 23/04/2017 16:45:00","BZN|NL","639.00","N/A"," ","144.86"
"23/04/2017 16:45:00 - 23/04/2017 17:00:00","BZN|NL","655.00","N/A"," ","133.66"
"23/04/2017 17:00:00 - 23/04/2017 17:15:00","BZN|NL","671.00","N/A"," ","133.05"
"23/04/2017 17:15:00 - 23/04/2017 17:30:00","BZN|NL","673.00","N/A"," ","119.58"
"23/04/2017 17:30:00 - 23/04/2017 17:45:00","BZN|NL","661.00","N/A"," ","94.90"
"23/04/2017 17:45:00 - 23/04/2017 18:00:00","BZN|NL","649.00","N/A"," ","79.37"
"23/04/2017 18:00:00 - 23/04/2017 18:15:00","BZN|NL","640.00","N/A"," ","75.02"
"23/04/2017 18:15:00 - 23/04/2017 18:30:00","BZN|NL","628.00","N/A"," ","62.91"
"23/04/2017 18:30:00 - 23/04/2017 18:45:00","BZN|NL","619.00","N/A"," ","55.04"
"23/04/2017 18:45:00 - 23/04/2017 19:00:00","BZN|NL","608.00","N/A"," ","45.70"
"23/04/2017 19:00:00 - 23/04/2017 19:15:00","BZN|NL","599.00","N/A"," ","32.25"
"23/04/2017 19:15:00 - 23/04/2017 19:30:00","BZN|NL","589.00","N/A"," ","31.71"
"23/04/2017 19:30:00 - 23/04/2017 19:45:00","BZN|NL","582.00","N/A"," ","29.00"
"23/04/2017 19:45:00 - 23/04/2017 20:00:00","BZN|NL","571.00","N/A"," ","27.09"
"23/04/2017 20:00:00 - 23/04/2017 20:15:00","BZN|NL","561.00","N/A"," ","24.75"
"23/04/2017 20:15:00 - 23/04/2017 20:30:00","BZN|NL","559.00","N/A"," ","25.12"
"23/04/2017 20:30:00 - 23/04/2017 20:45:00","BZN|NL","565.00","N/A"," ","27.89"
"23/04/2017 20:45:00 - 23/04/2017 21:00:00","BZN|NL","568.00","N/A"," ","32.41"
"23/04/2017 21:00:00 - 23/04/2017 21:15:00","BZN|NL","573.00","N/A"," ","34.18"
"23/04/2017 21:15:00 - 23/04/2017 21:30:00","BZN|NL","577.00","N/A"," ","43.24"
"23/04/2017 21:30:00 - 23/04/2017 21:45:00","BZN|NL","582.00","N/A"," ","48.78"
"23/04/2017 21:45:00 - 23/04/2017 22:00:00","BZN|NL","586.00","N/A"," ","54.08"
"23/04/2017 22:00:00 - 23/04/2017 22:15:00","BZN|NL","592.00","N/A"," ","68.42"
"23/04/2017 22:15:00 - 23/04/2017 22:30:00","BZN|NL","597.00","N/A"," ","76.44"
"23/04/2017 22:30:00 - 23/04/2017 22:45:00","BZN|NL","604.00","N/A"," ","76.08"
"23/04/2017 22:45:00 - 23/04/2017 23:00:00","BZN|NL","608.00","N/A"," ","84.15"
"23/04/2017 23:00:00 - 23/04/2017 23:15:00","BZN|NL","614.00","N/A"," ","95.49"
"23/04/2017 23:15:00 - 23/04/2017 23:30:00","BZN|NL","631.00","N/A"," ","110.89"
"23/04/2017 23:30:00 - 23/04/2017 23:45:00","BZN|NL","656.00","N/A"," ","150.90"
"23/04/2017 23:45:00 - 24/04/2017 00:00:00","BZN|NL","683.00","N/A"," ","177.68"
"24/04/2017 00:00:00 - 24/04/2017 00:15:00","BZN|NL","708.00","N/A"," ","190.36"
"24/04/2017 00:15:00 - 24/04/2017 00:30:00","BZN|NL","737.00","N/A"," ","206.08"
"24/04/2017 00:30:00 - 24/04/2017 00:45:00","BZN|NL","765.00","N/A"," ","236.61"
"24/04/2017 00:45:00 - 24/04/2017 01:00:00","BZN|NL","793.00","N/A"," ","239.20"
"24/04/2017 01:00:00 - 24/04/2017 01:15:00","BZN|NL","822.00","N/A"," ","244.82"
"24/04/2017 01:15:00 - 24/04/2017 01:30:00","BZN|NL","851.00","N/A"," ","254.38"
"24/04/2017 01:30:00 - 24/04/2017 01:45:00","BZN|NL","880.00","N/A"," ","278.76"
"24/04/2017 01:45:00 - 24/04/2017 02:00:00","BZN|NL","910.00","N/A"," ","317.84"
"24/04/2017 02:00:00 - 24/04/2017 02:15:00","BZN|NL","959.00","N/A"," ","330.89"
"24/04/2017 02:15:00 - 24/04/2017 02:30:00","BZN|NL","1013.00","N/A"," ","364.30"
"24/04/2017 02:30:00 - 24/04/2017 02:45:00","BZN|NL","1037.00","N/A"," ","394.64"
"24/04/2017 02:45:00 - 24/04/2017 03:00:00","BZN|NL","1058.00","N/A"," ","410.60"
"24/04/2017 03:00:00 - 24/04/2017 03:15:00","BZN|NL","1080.00","N/A"," ","429.06"
"24/04/2017 03:15:00 - 24/04/2017 03:30:00","BZN|NL","1112.00","N/A"," ","415.12"
"24/04/2017 03:30:00 - 24/04/2017 03:45:00","BZN|NL","1152.00","N/A"," ","415.42"
"24/04/2017 03:45:00 - 24/04/2017 04:00:00","BZN|NL","1191.00","N/A"," ","433.42"
"24/04/2017 04:00:00 - 24/04/2017 04:15:00","BZN|NL","1232.00","N/A"," ","470.30"
"24/04/2017 04:15:00 - 24/04/2017 04:30:00","BZN|NL","1277.00","N/A"," ","491.45"
"24/04/2017 04:30:00 - 24/04/2017 04:45:00","BZN|NL","1323.00","N/A"," ","500.16"
"24/04/2017 04:45:00 - 24/04/2017 05:00:00","BZN|NL","1373.00","N/A"," ","496.28"
"24/04/2017 05:00:00 - 24/04/2017 05:15:00","BZN|NL","1421.00","N/A"," ","491.37"
